,lokasi,ulasan,label
943,Bukit Jaddhih,"['perbaikan', ',', 'kesini', 'siang2', 'panas', ',', 'beruntung', 'kayak', 'sepoi2', 'angin', 'bagus', 'tempate', 'sebener', 'e', 'pengelolaan', 'yes']",1
944,Bukit Jaddhih,"['Wow', '.....', 'keren', '....', 'suka', '...', 'jadikan', 'spot', 'foto', '.', 'Serasa', 'italia', '.', 'Keren', ',', 'nature', ',', 'terjangkau', '.', 'Mungkin', 'mohon', 'menimbnag', 'aspek', 'keamanan', ',', 'berdampingan', 'area', 'tambnag', 'gamping', '.', 'Sebelum', '…']",1
945,Bukit Jaddhih,"['Bagus', '..', 'Tapi', 'panasnya', 'poll']",1
946,Bukit Jaddhih,"['Semua', 'parkir', 'bayarnya', 'maksimal', '..', 'Kirain', 'byr', 'jaddih', 'hill', 'sbsr', '20rb', 'tmasuk', 'daerah', '..', 'tulisannya', 'goa', 'pote', '..', 'eh', 'tyta', 'parkir', 'numpang', 'lihat', '..', 'byr', '...', 'Busetttt']",1
947,Bukit Jaddhih,"['Wisatanya', 'keren', ',', 'spotnya', 'bagus', '😍', 'penjaganya', '...', 'Tour', 'guidenya', '..', 'Aksesnya', 'lancar', 'terhalang', 'jalan', 'gantian', 'truk', 'pengangkut', 'kapurnya', '...', 'Tapi', 'salut', 'viewnya', '…']",1
948,Bukit Jaddhih,"['sungguh', 'bagus', 'berfoto', ',', 'sarana', 'prasarana', 'diperbaiki', 'ditambah', ',', 'contohnya', 'plang', 'jalan', 'masuk', 'seadanya', ',', 'jalan', 'masuknya', '.']",1
949,Bukit Jaddhih,"['Tempat', 'wisata', 'kekinian', 'Lokasi', ':', '1', '.', 'Tempatnya', 'masuk', 'perdesaan', '(', 'penduduk', 'ramah', 'arah', '…']",1
950,Bukit Jaddhih,"['Sebenarnya', 'bagus', 'kendaraan', 'mobil', 'menarget', '(', 'preman', ')', 'kawasan', 'srbaikknya', 'patkir', '..', 'lokasi', 'sepi', 'jarang', 'pengunjung', '..', 'dilengkapi', 'fasilotas', 'toilet', 'kamar', 'mandi', 'prahu', '…']",1
951,Bukit Jaddhih,"['Disini', 'panas', '.', 'Banget', '.', 'Kurang', 'disarankan', 'premannya', 'mintain', 'uang', 'masuk', '.', 'Ada', 'habis', '50000', 'masuk', ',', 'bayar', 'parkir', ',', 'jalan', 'dikit', 'bayar', 'bayar', '.', 'Kurang', '…']",0
952,Bukit Jaddhih,"['Saya', '2X', 'berkunjung', 'bagus', 'danao', 'air', 'dikit', 'bagus', 'danau', 'kering', 'air', 'bagus', 'teman', 'sebetul', 'negeri', 'kalah', 'lo', 'negeri', '…']",1
953,Bukit Jaddhih,"['Spot', ',', 'fasilitas', 'memadai', 'factor', 'safetynya', 'kurang.kemudian', 'loket', 'karcisnya', '....', 'pemalakan']",1
954,Bukit Jaddhih,"['Menyenangkan', '...', 'lokasi', 'danau', 'bagus', 'spot', 'foto', ',', 'kolam', 'renang', 'ekonomis', 'anak-anak', ',', 'pribadi', 'menyarankan', 'berniat', 'lokasi', 'kendaraan', 'sepeda', 'motor', 'memilih', 'rute', 'aman', 'via', 'kota', 'bangkalan', '-', 'Jl', '.', 'Soekarno', 'Hatta', '…']",1
955,Bukit Jaddhih,"['tempatnya', 'menarik', ',', 'jarang', 'wisata', 'menyuguhkan', 'pemandangan', 'experience', 'jaddih', 'hill', 'madura', ',', 'suka', 'lorong', 'lorong', 'bekas', 'penambangan', 'bata', 'putih', ',', 'langit', 'langit', 'sungguh', 'artistik', ',', 'wajib', 'bawa', 'sunblock', 'musim', 'kemarau', '.']",1
956,Bukit Jaddhih,"['Hanya', 'bukit', 'kapur', 'dinikmati', ',', 'telaganya', 'berkunjung', 'surut', 'musim', 'kemarau', ',', 'mengganggu', 'pungli', 'dimana2', ',', 'area', 'orang', 'uang', ',', 'orang', '…']",0
957,Bukit Jaddhih,"['halo', ',', 'review', 'kunjungan', 'bukit', 'jaddih', ',', 'asik', 'sih', 'liburan', 'sekedar', 'refreshing', ',', 'pengelolaan', 'bukit', 'jaddih', 'ditingkatkan', ',', 'bayar', 'tiket', 'masuknya', 'titik', '🙏🙏🙏', '…']",0
958,Bukit Jaddhih,"['Keren', 'lumayan', 'panas', 'hehee']",1
959,Bukit Jaddhih,"['Dikolam', 'airnya', ',', 'pengembangan', 'selesai', ',', 'pengendara', 'motor', 'hati-hati', 'jalan', 'mudah', 'tergelincir', '.']",0
960,Bukit Jaddhih,"['Mending', 'mikir', 'deh', 'kesini', ',', 'benaran', 'punglinya', ',', 'masuk', 'bis', 'dimintain', 'duit', 'salah', 'belok', 'dimintain', ',', 'giliran', 'danaunya', 'dimintain', 'ditungguin', 'posisi', 'rombongan', '…']",0
961,Bukit Jaddhih,"['Masih', 'dikembangkan']",0
962,Bukit Jaddhih,"['Jalannya', 'Rusak', ',', '.', 'Maklum', 'proses', 'penambangan']",0
963,Bukit Jaddhih,"['Panas', '...', 'Tapi', 'keren', 'viewnya']",1
964,Bukit Jaddhih,"['Sbtlnya', 'pegunungan', 'kapur', 'terkikis', '.', 'Tp', 'lumayan', 'objek', 'foto-foto', '..', 'siang', '.', 'Lbh', 'pagi', '.', 'Krn', 'madura', 'daerah', 'panas', '.', 'Syg', 'dimanfaatkan', 'spotnya']",0
965,Bukit Jaddhih,"['Tempatnya', 'bagus', 'banget', 'pemandangannya', ',', 'salah', 'orang', 'menekan', 'banget', 'membayar', 'perorangan', 'biayanya', '1', 'orang', '5', 'ribu']",1
966,Bukit Jaddhih,"['Rekomended', 'banget', 'foto', 'prewed']",1
967,Bukit Jaddhih,"['Bekas', 'galian', 'batu', 'putih', 'disulap', 'wisata', '..', 'indah', '....', 'Kalau', 'kesana', 'lupa', 'bawa', 'payung', 'panasnya', 'ampun', '.', 'Kpd', 'pengelola', ',', 'parkirnya', 'koordinir', 'shg', 'biaya', 'parkir', '......']",1
968,Bukit Jaddhih,"['tempatnya', 'bagus', 'instagrammable', ',', 'cocok', 'study', 'tour', 'rekreasi', 'keluarga', 'teman-teman', ',', 'masuknya', 'gratis', ',', 'tersedia', 'spot', 'parkir', 'mobil', 'motor', 'bus', ',', 'enak', 'bukit', 'jaddih', 'jam', '3-4an', 'sore', 'panas', '.']",1
969,Bukit Jaddhih,"['ramai', 'panas', 'cuacanya', 'luas', 'nyaman', 'rekreasi', 'keluarga', ',', 'orang', 'jualan', 'ramai', 'pekan', 'kebanyakan', 'jawa', 'timur']",1
970,Bukit Jaddhih,"['tempatnya', 'bagus', 'foto', 'sayangnya', 'disana', 'bayar', 'beda', 'spot', 'bayar', 'minimnya', 'petunjuk', 'jalan', '.', 'liburan', 'kesana', 'jam', '09.00', 'jam', '15.00', 'aja🙂', '…']",1
971,Bukit Jaddhih,"['Kenapa', 'kebanyakan', 'wisata', 'Indonesia', 'dikelola', ',', 'salah', 'satunya', 'bukit', 'Jaddih', ',', 'senang', 'ketempat', 'kecewa', 'geregetan', ',', 'tarif', 'masuk', '...', 'besarnya', 'tarif', '…']",0
972,Bukit Jaddhih,"['kesini', 'kali', 'bareng', 'calon', 'istri', ',', 'konon', 'rawan', 'begal', ',', 'kesana', 'pakai', 'motor', 'plat', 'jawa', 'diajak', 'mengobrol', '(', 'calon', ')', 'begal', '..', 'mengobrol', 'lokasi', 'pelarian', 'begal', 'madura', 'kota', 'tinggal', ',', 'senyum', 'senyum', '..', 'aman', 'pulang', 'surabaya']",1
973,Bukit Jaddhih,"['Teruntuk', 'teman', 'teman', 'kali', 'bukit', 'jaddih', ',', 'keluhan', 'kekecewaan', 'pemandangannya', ',', 'hamparan', 'sabana', 'hijau', 'luas', 'indah', 'kota', 'bangkalan', ',', 'penduduk', 'bingung']",1
974,Bukit Jaddhih,"['parkir', 'mahal', ',', 'tiket', 'masuk', 'anak', 'batita', 'itung', ',', 'akses', 'jalan', 'sempit', 'papasan', 'dam', 'truk']",0
975,Bukit Jaddhih,"['Tempat', 'berselfie', 'ria', '..', 'pengelolaan', 'profesional', '.', 'Penataan', 'parkir', ',', 'kamar', 'mandi', 'makan', 'jajan', '.', 'Akses', 'masuk', 'dibenahi', '.']",1
976,Bukit Jaddhih,"['Wisata', 'potensial', 'Madura', 'Surabaya', ',', 'dikelola', ',', 'mohon', 'dikelola', 'pemerintah', 'swadaya', 'masyarakat', 'pungli', '.']",0
977,Bukit Jaddhih,"['Lokasi', 'jalan', 'jalan', 'lokasi', 'rusak', 'parah', '.', 'Suasana', 'panas', '.', 'Disarankan', 'membawa', 'alat', 'pelindung', 'topi', ',', 'kacamata', ',', 'tabir', 'surya', 'dll', '.', 'Fasilitas', 'memadai', '.', 'Cek', 'review', 'berkunjung', '.']",1
978,Air Terjun Toroan,"['Air', 'terjun', 'bagus', '.', 'Tiket', 'masuk', 'murah', '5', 'ribu', 'orang', '.', 'Air', 'terjunnya', 'jernih', ',', 'langsung', 'berseberangan', 'laut', '.']",1
979,Air Terjun Toroan,"['Tempatnya', 'bagus', 'air', 'terjun', ',', 'diatasnya', 'rest', 'area', '.', 'parkir', '5rb+masuk', '5rb', '(', ')']",1
980,Air Terjun Toroan,['Bagus'],1
981,Air Terjun Toroan,['Mantap'],1
982,Air Terjun Toroan,"['Pemandangan', 'indah', ',', 'adem', 'suasanyanya', 'pinggir', 'laut', '.', 'Cuman', 'air', 'terjunya', 'musim', 'hujan']",1
983,Air Terjun Toroan,"['wisata', 'keren', 'recomended', 'banget', 'dikunjungi', ',', 'kuliner', 'es', 'degannya', 'benar-benar', 'move', 'on', 'mantan😍', '…']",1
984,Air Terjun Toroan,"['Ada', 'restorannya', ',', 'harga', 'murah', ',', 'poin', '7', '.', 'Hati2', 'lokasi', 'air', 'terjunnya', ',', 'jalan', 'licin', 'dusim', 'hujan', '.']",0
985,Air Terjun Toroan,"['Karena', 'habis', 'hujan', 'airnya', 'keruh']",0
986,Air Terjun Toroan,"['Terpantau', '😅', '…']",0
987,Air Terjun Toroan,"['Pemandangan', 'eksotis', 'pinggir', 'laut']",1
988,Air Terjun Toroan,['Oke'],1
989,Air Terjun Toroan,"['Indah', '..', 'Tempatnya', 'bersih', 'dikelola', '.', 'Kesini', 'musim', 'kemarau', ',', 'aliran', 'air', 'terjunnya', 'deras', 'benar-benar', 'berwarna', 'tosca', '😍', '.', 'Ada', 'cafe', 'ATT', 'menyediakan', 'menu', 'masakan', 'view', 'pantai', 'indah', ',', '…']",1
990,Air Terjun Toroan,"['Bagussss', 'banget', '...', 'lokasi', 'sampang', 'kota', '1.5', 'jam', 'tempuh', 'mobil', '.', 'Tiket', 'masuk', '5rb/org', '.', 'Parkir', 'mobil', '5rb', '.', 'Deket', 'makan', 'view', 'bagus', '.', 'Makanan', 'enak', '.', 'Rekomendasi', 'ikan', 'bakar', ',', 'ikan', 'bumbu', '3', '…']",1
991,Air Terjun Toroan,"['view', 'air', 'terjunnya', 'bagus']",1
992,Air Terjun Toroan,"['View', 'bagus', 'sowrey²', '😍😍', '…']",1
993,Air Terjun Toroan,"['Spot', 'lokasi', 'wisata', 'wajib', 'kunjung', 'berkunjung', 'pulau', 'Madura']",1
994,Air Terjun Toroan,"['Desa', 'Karang', 'Anyar', 'Bangkit']",1
995,Air Terjun Toroan,"['2/6/21', '.', 'Pemandangan', 'bagus', 'memadukan', 'air', 'terjun', 'laut', '.', 'Harga', 'tiket', 'masuknya', 'murah', ',', '5k/orang', '.', 'Tapi', 'perawatan', 'pengembangannya', '.', 'Banyak', 'sampah', '.', 'Harga', 'parkir', 'mahal', 'ukuran', 'wisata', 'obyek', ',', '5k/motor', 'R2', '.', 'Kalau', ',', 'silakan', '.', 'Jangan', 'lupa', 'like', '.']",1
996,Air Terjun Toroan,"['07', 'november', '2020', 'Unik', 'air', 'terjun', 'pinggir', 'laut', 'Saran', 'lihat', 'airnya', 'bagus', 'jernih', 'berkunjung', 'kesini', 'musim', '…']",1
997,Air Terjun Toroan,"['Wisata', 'air', 'terjun', 'toroan', '...', 'Airnya', 'sungai', 'langsung', 'terjun', 'laut', '...', 'Tempatnya', 'terawat', 'bagus', 'dilihatnya', '...', '…']",1
998,Air Terjun Toroan,"['Air', 'terjun', 'indah', 'langsung', 'jatuh', 'tepi', 'pantai', 'utara', 'Pulau', 'Madura']",1
999,Air Terjun Toroan,"['Viewnya', 'bagus', ',', 'tempatnya', 'nyaman', 'family', 'time', '.', 'Makanannya', 'enaak']",1
1000,Air Terjun Toroan,"['Tempatnya', 'bagus', 'gaes', ',', 'musim', 'penghujan', ',', ',', ',', 'musim', 'hujan', 'airnya', 'coklat', 'bening', 'gaesss', '...']",0
1001,Air Terjun Toroan,"['Bagusss', '...', 'perbaiki', 'sampah', '..', 'mari', 'kurangi', 'penggunaan', 'plastik', '.', 'Thanks']",0
1002,Air Terjun Toroan,"['Tempat', 'santai', 'kelurga', 'kerabat', '.', 'Dengan', 'nuasa', 'alam', 'indah', 'dipandang', '..']",1
1003,Air Terjun Toroan,"['Tempat', 'Yang', 'Indah', '....', '😍😍😍', 'Tapi', 'Kebersihan', 'Sedikit', 'Perlu/Kurang', 'Terjaga', '...', '🙏🙏🙏', '…']",0
1004,Air Terjun Toroan,"['Pastikan', 'kesini', 'air', 'pasang', ',', 'keren', '.']",1
1005,Air Terjun Toroan,"['tempatnya', 'bagus', '...', 'cocok', 'wisata', 'keluarga']",1
1006,Air Terjun Toroan,"['Sangat', 'indah', ',', 'cocok', 'banget', 'wisatawan', 'memanjakan', 'mata', 'pemandangan', 'indah', ',', 'air', 'terjunnya', 'beda', 'pegunungan', 'tepi', 'pantai', '.']",1
1007,Air Terjun Toroan,"['Bagus', 'viewnya', ',', 'tulisan', 'Toroan', 'air', 'terjun', ',', 'untuj', 'fotografer', 'capture', 'air', 'terjun', 'terganggu', 'icon', 'tulisan', ',', 'toilet', 'tersedia']",0
1008,Air Terjun Toroan,"['Emang', 'si', 'alami', 'n', 'sbagus', 'eksotik', 'n', 'nyaman', 'bersantai', '..', 'tiket', 'masuk', '5', 'ribu', 'kak', 'lokasi', 'air', 'terjun', '...']",1
1009,Air Terjun Toroan,"['Mungkin', 'salah', ',', 'kesana', 'tempatnya', 'sebagus', 'ekspektasi', '.', 'Juga', 'disana', 'disarankan', 'bermain', 'air', ',', 'sekedar', 'objek', 'foto']",0
1010,Air Terjun Toroan,"['Air', 'terjun', 'toroan', 'adalan', 'wisata', 'alam', 'Madura', 'bagus', ',', 'sentuhan', 'tangan', 'pofesional', 'investor', 'pengembangannya', 'bagus', '.']",0
1011,Air Terjun Toroan,"['Bagus', 'selfi', 'alami', 'latar', 'airterjun', 'keren', '.', 'Jangan', 'berenang']",1
1012,Air Terjun Toroan,"['View', 'indah', 'menawan', '...', 'Sayang', 'perawatan', '.....', 'Berharap', 'kedepannya', 'air', 'terjun', 'Toroan', 'dirawat', ',', 'pemkab', 'swasta', 'asli', 'daerah', '.']",0
1013,Air Terjun Toroan,"['Bagus', 'viewnya', ',', 'sayang', 'kebersihan', 'air', 'pantainya', 'terjaga', '.']",0
1014,Air Terjun Toroan,"['Harusnya', 'bagus', '&', 'menarik', 'sayangnya', 'sampah', 'pantai', '&', 'air', 'terjunnya']",0
1015,Air Terjun Toroan,"['Panoramanya', 'bagus', ',', 'kreativitas', 'penambahan', 'area', 'pantai', 'penambahan', 'fasilitas']",1
1016,Air Terjun Toroan,"['Bagus', 'banget', 'spot', 'foto', 'instagram', '.', 'Obyeknya', 'bagus', '&', 'unik']",1
1017,Air Terjun Toroan,"['Bagus', 'langsung', 'menjorok', 'lautan']",1
1018,Air Terjun Toroan,"['Cukup', 'bagus', ',', 'foto', 'prewedding', '.']",1
1019,Air Terjun Toroan,"['Akan', 'indah', 'menjelang', 'matahari', 'terbenam', '.']",1
1020,Air Terjun Toroan,"['Cantik', '...', 'eksotis', 'Air', 'terjun', 'air', 'tawar', 'langsung', 'didepan', 'ombak', 'pantai', '...']",1
1021,Air Terjun Toroan,"['Keindahan', 'air', 'terjun', 'mengalirr', ',', 'sok', 'beautyfull']",1
1023,Air Terjun Toroan,"['Bagus', 'musim', 'kemarau', 'airnya', 'bening']",1
1024,Air Terjun Toroan,"['pemandangan', 'lautnya', 'bagus']",1
1025,Air Terjun Toroan,"['Objek', 'wisata', 'keren']",1
1026,Air Terjun Toroan,"['Pemandangannya', 'indah', 'sekali😘', '…']",1
1027,Air Terjun Toroan,"['Bagus', 'pemandangan']",1
1028,Air Terjun Toroan,['Indah'],1
1029,Air Terjun Toroan,"['Murah', 'meriah', 'Malah', 'kadang', 'gratis']",1
1030,Air Terjun Toroan,"['Bagus', 'pemandangannya']",1
1031,Air Terjun Toroan,"['Bagus', 'sayang']",1
1032,Air Terjun Toroan,"['Keren', 'Pokoknya', '...', '😎', '…']",1
1034,Air Terjun Toroan,['Keren'],1
1035,Air Terjun Toroan,"['Indah', 'banget']",1
1038,Air Terjun Toroan,"['Pemandangan', 'indah']",1
1041,Air Terjun Toroan,"['Tempat', 'indah']",1
1042,Air Terjun Toroan,"['Strategis', 'cantik']",1
1043,Air Terjun Toroan,"['Pemandangan', 'bagus', ',', 'alami', '.', 'Perlu', 'mengelola', 'terbaik']",0
1044,Air Terjun Toroan,"['Pemandangan', 'bagus', 'Matahari', 'Utara']",1
1045,Air Terjun Toroan,"['Dulu', 'lumayan', '.', 'Salah', 'destinasi', 'favorit', 'hunting', 'foto', 'landscape', 'Pulau', 'Madura', '.', '…']",1
1046,Air Terjun Toroan,"['25-10-2021', 'Tiket', 'masuk', '5rb/orang', ',', 'anak-anak', 'free', 'Batu', 'karang', ',', 'air', 'air', 'terjun', 'keruh', ',', '…']",0
1047,Air Terjun Toroan,"['Sengkok', 'oreng', 'ketapang', 'cong', '..', 'dus', 'nodusih', 'Sangat', 'TIDAK', 'rekomendasi', ',', '.', '…']",0
1048,Air Terjun Toroan,"['Secara', 'pemandangan', ',', 'air', 'terjun', ',', 'meragukan', '``', 'air', 'terjun', ""''"", 'tingginya', 'meter', '.', 'Jalan', 'sebentar', 'parkiran', 'air', 'terjun', 'langsung', ',', 'butuh', 'treking', '.', '…']",0
1049,Air Terjun Toroan,"['Tempatnya', 'nyaman', ',', 'spot', 'foto', 'parkir', 'mobil', ',', 'masuk', 'turun', 'tangga', 'kayak', 'destinasi', 'wisata', '💙💙', '…']",1
1050,Air Terjun Toroan,"['Sudah', 'kelola', 'rujuan', 'wisata', '.', 'Ini', 'hasil', 'gambar', 'ambil', 'pribadi', 'bwrkunjung', 'kesini']",1
1051,Air Terjun Toroan,"['View', 'air', 'terjun', 'oke', ',', 'Akses', 'jalan', 'utama', ',', 'fasilitas', 'oke', '..']",1
1052,Air Terjun Toroan,"['Cocok', 'refreshing', ',', 'piknik', ',', 'tour', 'keluarga', '.']",1
1053,Air Terjun Toroan,"['Pas', 'kesini', 'aliran', 'air', 'terjunnya', 'deres', 'banget', ',', 'musim', 'hujan', '😀', '…']",0
1054,Air Terjun Toroan,"['Tempat', 'parkir', 'luas', '.', 'Air', 'terjun', 'alami']",1
1055,Air Terjun Toroan,"['Pengambilan', 'Foto', 'Dari', 'Wisata', 'Air', 'Terjun', 'Toroan🇮🇩', '…']",1
1056,Air Terjun Toroan,"['Tukang', 'parkirnya', 'malak', 'dalih', 'penitipan', 'helm', ',', 'helm', 'hilang', 'resiko', '.', 'Tapi', 'diringkes', 'tukang', 'parkirnya', 'ditaruh', 'pos', 'penitipan', '.', 'Jadi', 'bayar', '2500', '.', 'Pemalakan', 'modus', 'penitipan', 'paksa', '.', 'KECEWA']",0
1057,Air Terjun Toroan,"['Ngopi', ',', 'nyantai', 'cocok', 'kesini']",1
1058,Air Terjun Toroan,"['Sdh', 'kali', 'kesini', '..', 'Ndak', 'bosan', '...', 'Must', 'visit', 'place', '...', 'Beautiful', 'viewing']",1
1059,Air Terjun Toroan,"['Air', 'terjun', 'langsung', 'jatuh', 'laut', ',', 'berenang', 'disekelilingnya']",0
1060,Air Terjun Toroan,"['baguus', '...', 'dikelola', 'masyarakat', '.', 'semoga', 'ramai']",1
1061,Air Terjun Toroan,"['Wisata', 'air', 'terjun', 'tepi', 'pantai', 'sejuk', ',', 'siangpun', 'suasana', 'sejuk', '..']",1
1062,Air Terjun Toroan,"['Cukup', ',', '.Mantapp', '...', '👍👍👍', '…']",1
1063,Air Terjun Toroan,['lumayan'],0
1064,Air Terjun Toroan,"['Tempat', 'cocok', 'ngadem', '.']",1
1065,Air Terjun Toroan,"['Suasana', 'air', 'terjun', 'pulau', 'garam', 'Madura', 'kecamatan', 'Ketapang', 'kabupaten', 'Sampang', 'Jawa', 'timur']",1
1066,Air Terjun Toroan,"['Spot', 'fotonya', 'diperbanyak', 'biar', 'bosan']",0
1067,Air Terjun Toroan,"['Perlu', 'upgrade', 'biar', 'wow']",0
1068,Air Terjun Toroan,"['Perlu', 'penataan', 'ulang', ',', 'menambah', 'keajaiban']",0
1069,Air Terjun Toroan,"['Mamtaap', 'jooss', 'rugi', 'trip']",1
1070,Air Terjun Toroan,"['Dua', 'bintang', ',', 'lihat', 'my', 'cennel', 'youtube']",0
1071,Air Terjun Toroan,"['Lokasi', 'Aman', 'bersahabat']",1
1072,Air Terjun Toroan,"['Kurang', 'terawat']",0
1073,Air Terjun Toroan,"['Semoga', 'berkembang']",1
1074,Air Terjun Toroan,"['Wisata', 'tetangga']",1
1075,Air Terjun Toroan,"['Akses', 'mudah']",1
1076,Air Terjun Toroan,"['Tempat', 'kumuh']",0
1077,Air Terjun Toroan,['Menyenangkan'],1
1078,Air Terjun Toroan,['Lumayan'],0
1079,Air Terjun Toroan,"['Pemandangan', 'ciamik']",1
1080,Air Terjun Toroan,"['Lumayan', 'oke']",1
1081,Air Terjun Toroan,"['Saya', 'kos']",1
1082,Air Terjun Toroan,['Terbayar'],1
1083,Air Terjun Toroan,['Bgs'],1
1084,Air Terjun Toroan,['Segar'],1
1085,Air Terjun Toroan,['Butek'],0
1086,Air Terjun Toroan,['Sip'],1
1087,Air Terjun Toroan,"['Sering', 'berkunjung']",1
1088,Air Terjun Toroan,"['Air', 'terjun', 'pinggir', 'pantai', '....', '😁', '…']",1
1089,Air Terjun Toroan,"['Sungai', 'jatuh', 'laut']",1
1090,Air Terjun Toroan,"['Kor', 'periksa', 'settong', 'dereh']",1
1091,Air Terjun Toroan,"['Perlu', 'ditingkatkan']",0
1092,Air Terjun Toroan,"['Alhamdulillah', ',', 'Segala', 'puji', 'Allah', ',', 'tuhan', 'tunggal', ',', 'Esa', '....', 'dipingir', 'sampah', '...', 'pengurus', 'mungut', 'biaya', 'masuk', ',', 'bersihkan', 'sampahnya☺']",0
1093,Air Terjun Toroan,"['Kurang', 'memuaskan', ',', 'pelayanan', ',', 'parkir', 'kena', 'mahal', '.']",0
1094,Air Terjun Toroan,"['Tidak', 'opening', '...', 'Dan', 'sampah', 'berserakan']",0
1095,Air Terjun Toroan,"['Tempat', 'kotor', ',', 'sempit']",0
1096,Air Terjun Toroan,"['Tempatnya', 'bagus', 'banget', ',', 'senang', 'liburan', 'ketempat4', 'kayak', '.', 'Bikin', 'happy', ',', 'air', 'terjun', 'bagus', 'banget']",1
1097,Air Terjun Toroan,"['Bagus', 'bersih', 'pantainya', ',', 'dirawat', 'dibersihkan', 'indah']",0
1098,Air Terjun Toroan,"['Tempatnya', 'bagus', 'banget', '....', 'alternatif', 'liburan', 'sekolah', ',', 'keluarga']",1
1099,Air Terjun Toroan,"['Pemandangan', 'indah', ',', 'warung', 'makan', 'andalan', 'sea', 'food', 'maknyus']",1
1100,Air Terjun Toroan,"['Lumayan', 'healing', 'tipis2', 'budget', 'murah']",1
1101,Air Terjun Toroan,"['Air', 'terjun', 'Bagus', 'Saluran', 'Langsung', 'masuk', 'laut']",1
1102,Air Terjun Toroan,"['Pemandangan', 'bagus', 'Tempat', 'nyaman']",1
1103,Air Terjun Toroan,"['Bagus', '&', 'lumayan', 'bersih']",1
1104,Air Terjun Toroan,"['Ciptaan', 'TUHAN', '..', 'Sangat', 'bagus']",1
1105,Air Terjun Toroan,"['keren', ',', 'bafus', 'banget']",1
1106,Air Terjun Toroan,"['Lokasi', 'indah', 'Anda', 'pergi', 'hulu', 'polusi', 'menghilangkan', 'keindahan', 'air', 'terjun', '.']",0
1107,Air Terjun Toroan,"['Tempat', 'damai', 'indah', '!', 'Waktu', 'terbaik', 'pergi', 'matahari', 'terbenam', '(', 'sayangnya', ',']",1
1108,Air Terjun Toroan,"['Masya', 'Allah', ',', 'ciptaan', 'Tuhan', 'indah', ',', 'sayang', 'dinikmati']",1
1109,Air Terjun Toroan,"['Sangat', 'sejuk', 'berrasa', 'dibawah', 'air', 'terjun', 'dengam', 'air', 'sungai', 'bercampur', 'air', 'laut', 'bening']",1
1110,Air Terjun Toroan,"['Tempat', 'tergolong', 'unik', 'menarik', 'dikunjungi', ',', 'air', 'terjunnya', 'langsung', 'tumpah', 'menyatu', 'laut', '.', 'Aliran', 'air', 'terjunnya', 'berasal', 'hulu', 'sungai', 'diatas', 'air', 'terjun', '.']",1
1111,Air Terjun Toroan,"['area', 'parkir', ',', 'air', 'bersih', ',', 'fasilitas', 'memadai', '..']",1
1112,Air Terjun Toroan,"['Terhibur', 'restorant', 'menyediakan', 'karaoke']",1
1113,Air Terjun Toroan,"['Ceritanya', 'singkat', 'kenangannya', 'mengikat']",1
1114,Air Terjun Toroan,"['Sumpah', 'pengalaman', 'terbaik']",1
1116,Air Terjun Toroan,"['Sangat', 'keren']",1
1117,Air Terjun Toroan,"['Air', 'terjun', 'menakjubkan']",1
1118,Air Terjun Toroan,"['Keren', 'banget', 'sih', ',', 'kesini', 'sore', 'hasil', 'fotonya', 'keren', '.', 'Masuk', 'bayar', 'parkir', '.', 'Buat', 'air', 'terjunnya', ',', 'turun', 'parkiran', '.', 'Di', 'parkiran', 'penjual', 'makanan', 'minuman', 'lesehan', 'langsung', 'view', 'arah', 'pantainya']",1
1119,Air Terjun Toroan,"['Tempat', 'sngat', 'strategis', ',', 'sebelah', 'jalan', 'raya', ',', 'pemandangan', 'bagus', ',', 'pagi', 'sore', ',', 'ditambah', 'desain', 'cafe', 'cantik', 'dinding', 'tangga', 'cerah2']",1
1120,Air Terjun Toroan,"['Tdk', 'rugi', '....', 'jalan', 'enak', ',', '....', 'akses', 'masuk', 'air', 'terjun', '....', 'jalannya', 'enak', '....', 'air', 'terjun', 'bagus', '.....']",1
1121,Air Terjun Toroan,"['Wisata', 'asik', '...', 'sederhana', '..', 'bagus', 'selfi', 'foto', '...', 'harga', 'tiket', 'masuk', 'cuman', '3000']",1
1122,Air Terjun Toroan,"['Lokasi', 'cocok', 'banget', 'berlibur', 'keluarga', 'spot', 'bagus', 'mengabadikan', 'momen', 'senja', '..', 'silakan', 'follow', 'ig', '@', 'onezliano', 'bonus', 'follback', '😊', '…']",1
1123,Air Terjun Toroan,"['Pantai', 'bagus', ',', 'makan', ',', 'air', 'terjun', 'laut']",1
1124,Air Terjun Toroan,"['Lumayan', 'bagus', 'lokasi', 'wisatanya', '..']",1
1125,Air Terjun Toroan,"['Air', 'hijau', 'biruan', 'bagus', '...', 'dikotori', '...', 'bagus']",1
1126,Air Terjun Toroan,"['bagus', 'potensi', 'alamnya', 'pengololaannya', 'maksimal', 'berbasis', 'mandiri']",0
1127,Air Terjun Toroan,"['Bagus', '....', 'Hanya', 'kebersihan', 'terawat']",0
1128,Air Terjun Toroan,"['Bagus', 'sih', '...', 'cuman', 'terawat', '.', 'Mungkin', 'air', 'terjun', 'langsung', 'laut', 'kali', '..', 'sensasi', 'bermain', 'air', 'percikan', 'air', 'terjun', '.', 'Jadi', 'bintang', '4', '.']",0
