ulasan,label,tokens,normalized,stem,token_finish
air terjun tempat bermain disaat kecil dulu dulu pasirnya masih utuh sekarang di keruk tiap hari yang tersisa hanya batu karang,0,"['air', 'terjun', 'tempat', 'bermain', 'disaat', 'kecil', 'dulu', 'dulu', 'pasirnya', 'masih', 'utuh', 'sekarang', 'di', 'keruk', 'tiap', 'hari', 'yang', 'tersisa', 'hanya', 'batu', 'karang']","['terjun', 'tempat', 'bermain', 'disaat', 'kecil', 'dulu', 'dulu', 'pasirnya', 'masih', 'utuh', 'sekarang', 'keruk', 'tiap', 'hari', 'yang', 'tersisa', 'hanya', 'batu', 'karang']","['terjun', 'tempat', 'main', 'saat', 'kecil', 'dulu', 'dulu', 'pasir', 'masih', 'utuh', 'sekarang', 'keruk', 'tiap', 'hari', 'yang', 'sisa', 'hanya', 'batu', 'karang']","['terjun', 'main', 'pasir', 'utuh', 'keruk', 'sisa', 'batu', 'karang']"
tempatnya asyik ditepilaut,1,"['tempatnya', 'asyik', 'ditepilaut']","['tempatnya', 'asyik', 'ditepilaut']","['tempat', 'asyik', 'ditepilaut']","['asyik', 'ditepilaut']"
walopun prjlnn yg sgt jauh gak masalah tmpat ini perlu dikunjungi sangat mempesonaair terjun toroan ini langsung menuju ke laut pokoknya karunia allah sangat luat biasa sempurna,1,"['walopun', 'prjlnn', 'yg', 'sgt', 'jauh', 'gak', 'masalah', 'tmpat', 'ini', 'perlu', 'dikunjungi', 'sangat', 'mempesonaair', 'terjun', 'toroan', 'ini', 'langsung', 'menuju', 'ke', 'laut', 'pokoknya', 'karunia', 'allah', 'sangat', 'luat', 'biasa', 'sempurna']","['walopun', 'prjlnn', 'yang', 'sangat', 'jauh', 'enggak', 'masalah', 'tmpat', 'perlu', 'dikunjungi', 'sangat', 'mempesonaair', 'terjun', 'toroan', 'langsung', 'menuju', 'laut', 'pokoknya', 'karunia', 'allah', 'sangat', 'luat', 'biasa', 'sempurna']","['walopun', 'prjlnn', 'yang', 'sangat', 'jauh', 'enggak', 'masalah', 'tmpat', 'perlu', 'kunjung', 'sangat', 'mempesonaair', 'terjun', 'toro', 'langsung', 'tuju', 'laut', 'pokok', 'karunia', 'allah', 'sangat', 'luat', 'biasa', 'sempurna']","['walopun', 'prjlnn', 'tmpat', 'kunjung', 'mempesonaair', 'terjun', 'toro', 'langsung', 'tuju', 'laut', 'pokok', 'karunia', 'allah', 'luat', 'sempurna']"
lokasinya berada di tepi laut merupakan air sungai yang turun langsung ke laut saat terbaik melihat air terjun ini adalah sore hari,1,"['lokasinya', 'berada', 'di', 'tepi', 'laut', 'merupakan', 'air', 'sungai', 'yang', 'turun', 'langsung', 'ke', 'laut', 'saat', 'terbaik', 'melihat', 'air', 'terjun', 'ini', 'adalah', 'sore', 'hari']","['lokasinya', 'berada', 'tepi', 'laut', 'merupakan', 'sungai', 'yang', 'turun', 'langsung', 'laut', 'saat', 'terbaik', 'melihat', 'terjun', 'adalah', 'sore', 'hari']","['lokasi', 'ada', 'tepi', 'laut', 'rupa', 'sungai', 'yang', 'turun', 'langsung', 'laut', 'saat', 'baik', 'lihat', 'terjun', 'adalah', 'sore', 'hari']","['lokasi', 'tepi', 'laut', 'rupa', 'sungai', 'turun', 'langsung', 'laut', 'lihat', 'terjun', 'sore']"
sangat cocok untuk refreshing menghilangkan fikiran tidak tenang akibat dari sibuk bekerja inilah solusi yg pas untuk anda ,1,"['sangat', 'cocok', 'untuk', 'refreshing', 'menghilangkan', 'fikiran', 'tidak', 'tenang', 'akibat', 'dari', 'sibuk', 'bekerja', 'inilah', 'solusi', 'yg', 'pas', 'untuk', 'anda']","['sangat', 'cocok', 'untuk', 'refreshing', 'menghilangkan', 'pikiran', 'tidak', 'tenang', 'akibat', 'dari', 'sibuk', 'bekerja', 'inilah', 'solusi', 'yang', 'untuk', 'anda']","['sangat', 'cocok', 'untuk', 'refreshing', 'hilang', 'pikir', 'tidak', 'tenang', 'akibat', 'dari', 'sibuk', 'kerja', 'ini', 'solusi', 'yang', 'untuk', 'anda']","['cocok', 'refreshing', 'hilang', 'pikir', 'tenang', 'akibat', 'sibuk', 'kerja', 'solusi']"
lumayantpi tidak bisa di buat untuk berenang,0,"['lumayantpi', 'tidak', 'bisa', 'di', 'buat', 'untuk', 'berenang']","['lumayantpi', 'tidak', 'bisa', 'buat', 'untuk', 'berenang']","['lumayantpi', 'tidak', 'bisa', 'buat', 'untuk', 'renang']","['lumayantpi', 'renang']"
its okay banyak spot foto diatas di bagian bawah air terjun spot foto terbatas,0,"['its', 'okay', 'banyak', 'spot', 'foto', 'diatas', 'di', 'bagian', 'bawah', 'air', 'terjun', 'spot', 'foto', 'terbatas']","['okay', 'banyak', 'spot', 'foto', 'diatas', 'bagian', 'bawah', 'terjun', 'spot', 'foto', 'terbatas']","['okay', 'banyak', 'spot', 'foto', 'atas', 'bagi', 'bawah', 'terjun', 'spot', 'foto', 'batas']","['okay', 'spot', 'foto', 'terjun', 'spot', 'foto', 'batas']"
inget ya air terjunnya itu yang langsung jatuh ke pantai bukan yang buatan wkwk ,1,"['inget', 'ya', 'air', 'terjunnya', 'itu', 'yang', 'langsung', 'jatuh', 'ke', 'pantai', 'bukan', 'yang', 'buatan', 'wkwk']","['ingat', 'terjunnya', 'yang', 'langsung', 'jatuh', 'pantai', 'bukan', 'yang', 'buatan', 'wkwk']","['ingat', 'terjun', 'yang', 'langsung', 'jatuh', 'pantai', 'bukan', 'yang', 'buat', 'wkwk']","['terjun', 'langsung', 'jatuh', 'pantai', 'wkwk']"
tempatnya cuma buat foto dan santai max paling org buat spot sayangnya ga bisa buat berenang,0,"['tempatnya', 'cuma', 'buat', 'foto', 'dan', 'santai', 'max', 'paling', 'org', 'buat', 'spot', 'sayangnya', 'ga', 'bisa', 'buat', 'berenang']","['tempatnya', 'cuma', 'buat', 'foto', 'santai', 'paling', 'orang', 'buat', 'spot', 'sayangnya', 'enggak', 'bisa', 'buat', 'berenang']","['tempat', 'cuma', 'buat', 'foto', 'santai', 'paling', 'orang', 'buat', 'spot', 'sayang', 'enggak', 'bisa', 'buat', 'renang']","['foto', 'santai', 'orang', 'spot', 'sayang', 'renang']"
parkir kurang menuju lokasi air terjun jalannya sangat sempit sehingga berjubel,0,"['parkir', 'kurang', 'menuju', 'lokasi', 'air', 'terjun', 'jalannya', 'sangat', 'sempit', 'sehingga', 'berjubel']","['parkir', 'kurang', 'menuju', 'lokasi', 'terjun', 'jalannya', 'sangat', 'sempit', 'sehingga', 'berjubel']","['parkir', 'kurang', 'tuju', 'lokasi', 'terjun', 'jalan', 'sangat', 'sempit', 'sehingga', 'jubel']","['parkir', 'tuju', 'lokasi', 'terjun', 'jalan', 'sempit', 'jubel']"
mungkin ini air terjun satunya di madura asik juga sih pemandangannya karna air terjunnya di tepi pantai  ,1,"['mungkin', 'ini', 'air', 'terjun', 'satunya', 'di', 'madura', 'asik', 'juga', 'sih', 'pemandangannya', 'karna', 'air', 'terjunnya', 'di', 'tepi', 'pantai']","['mungkin', 'terjun', 'satunya', 'madura', 'asik', 'juga', 'pemandangannya', 'karena', 'terjunnya', 'tepi', 'pantai']","['mungkin', 'terjun', 'satu', 'madura', 'asik', 'juga', 'pandang', 'karena', 'terjun', 'tepi', 'pantai']","['terjun', 'madura', 'asik', 'pandang', 'terjun', 'tepi', 'pantai']"
asik untuk berliburtapi kurang satu gabisa renang di bawah air nya,0,"['asik', 'untuk', 'berliburtapi', 'kurang', 'satu', 'gabisa', 'renang', 'di', 'bawah', 'air', 'nya']","['asik', 'untuk', 'berliburtapi', 'kurang', 'satu', 'enggak', 'bisa', 'renang', 'bawah']","['asik', 'untuk', 'berliburtapi', 'kurang', 'satu', 'enggak', 'bisa', 'renang', 'bawah']","['asik', 'berliburtapi', 'renang']"
sangat cocok untuk refresing,1,"['sangat', 'cocok', 'untuk', 'refresing']","['sangat', 'cocok', 'untuk', 'refresing']","['sangat', 'cocok', 'untuk', 'refresing']","['cocok', 'refresing']"
lokasi wisata yg masih perawanperlu sentuhan seniman agar kedepan lebih baik,0,"['lokasi', 'wisata', 'yg', 'masih', 'perawanperlu', 'sentuhan', 'seniman', 'agar', 'kedepan', 'lebih', 'baik']","['lokasi', 'wisata', 'yang', 'masih', 'perawanperlu', 'sentuhan', 'seniman', 'agar', 'kedepan', 'lebih', 'baik']","['lokasi', 'wisata', 'yang', 'masih', 'perawanperlu', 'sentuh', 'seniman', 'agar', 'depan', 'lebih', 'baik']","['lokasi', 'wisata', 'perawanperlu', 'sentuh', 'seniman']"
ada bbrapa spot yg kurang terawat toilet lebih,0,"['ada', 'bbrapa', 'spot', 'yg', 'kurang', 'terawat', 'toilet', 'lebih']","['bbrapa', 'spot', 'yang', 'kurang', 'terawat', 'toilet', 'lebih']","['bbrapa', 'spot', 'yang', 'kurang', 'awat', 'toilet', 'lebih']","['bbrapa', 'spot', 'awat', 'toilet']"
untuk yg ska wisata air terjun pantai bisa di coba ke sne,1,"['untuk', 'yg', 'ska', 'wisata', 'air', 'terjun', 'pantai', 'bisa', 'di', 'coba', 'ke', 'sne']","['untuk', 'yang', 'suka', 'wisata', 'terjun', 'pantai', 'bisa', 'coba']","['untuk', 'yang', 'suka', 'wisata', 'terjun', 'pantai', 'bisa', 'coba']","['suka', 'wisata', 'terjun', 'pantai', 'coba']"
tempat ini sangat sejuk dan nyaman dan wahananya sangat menyenangkan,1,"['tempat', 'ini', 'sangat', 'sejuk', 'dan', 'nyaman', 'dan', 'wahananya', 'sangat', 'menyenangkan']","['tempat', 'sangat', 'sejuk', 'nyaman', 'wahananya', 'sangat', 'menyenangkan']","['tempat', 'sangat', 'sejuk', 'nyaman', 'wahana', 'sangat', 'senang']","['sejuk', 'nyaman', 'wahana', 'senang']"
air terjun di jalur pantura jawab tepat berada di pinggir pantai,1,"['air', 'terjun', 'di', 'jalur', 'pantura', 'jawab', 'tepat', 'berada', 'di', 'pinggir', 'pantai']","['terjun', 'jalur', 'pantura', 'jawab', 'tepat', 'berada', 'pinggir', 'pantai']","['terjun', 'jalur', 'pantura', 'jawab', 'tepat', 'ada', 'pinggir', 'pantai']","['terjun', 'jalur', 'pantura', 'pinggir', 'pantai']"
tujuan wisata yg lumayan searah dg pantai nepah,1,"['tujuan', 'wisata', 'yg', 'lumayan', 'searah', 'dg', 'pantai', 'nepah']","['tujuan', 'wisata', 'yang', 'lumayan', 'searah', 'dengan', 'pantai', 'nepah']","['tuju', 'wisata', 'yang', 'lumayan', 'arah', 'dengan', 'pantai', 'nepah']","['tuju', 'wisata', 'lumayan', 'arah', 'pantai', 'nepah']"
amazing air terjun yang jatuh langsung ke laut  wonderful ,1,"['amazing', 'air', 'terjun', 'yang', 'jatuh', 'langsung', 'ke', 'laut', 'wonderful']","['amazing', 'terjun', 'yang', 'jatuh', 'langsung', 'laut', 'wonderful']","['amazing', 'terjun', 'yang', 'jatuh', 'langsung', 'laut', 'wonderful']","['amazing', 'terjun', 'jatuh', 'langsung', 'laut', 'wonderful']"
recomended,1,['recomended'],['recomended'],['recomended'],['recomended']
lumayan jauh tempate,0,"['lumayan', 'jauh', 'tempate']","['lumayan', 'jauh', 'tempate']","['lumayan', 'jauh', 'tempate']","['lumayan', 'tempate']"
masuknya gratis hanya bayar parkir kendaraan,1,"['masuknya', 'gratis', 'hanya', 'bayar', 'parkir', 'kendaraan']","['masuknya', 'gratis', 'hanya', 'bayar', 'parkir', 'kendaraan']","['masuk', 'gratis', 'hanya', 'bayar', 'parkir', 'kendara']","['masuk', 'gratis', 'bayar', 'parkir', 'kendara']"
panorama yg elok cocok buat rekreasi keluarga,1,"['panorama', 'yg', 'elok', 'cocok', 'buat', 'rekreasi', 'keluarga']","['panorama', 'yang', 'elok', 'cocok', 'buat', 'rekreasi', 'keluarga']","['panorama', 'yang', 'elok', 'cocok', 'buat', 'rekreasi', 'keluarga']","['panorama', 'elok', 'cocok', 'rekreasi', 'keluarga']"
air terjun yang airnya bermuara ke laut,1,"['air', 'terjun', 'yang', 'airnya', 'bermuara', 'ke', 'laut']","['terjun', 'yang', 'airnya', 'bermuara', 'laut']","['terjun', 'yang', 'air', 'muara', 'laut']","['terjun', 'air', 'muara', 'laut']"
jalan raya menuju tempatnya sempit,0,"['jalan', 'raya', 'menuju', 'tempatnya', 'sempit']","['jalan', 'raya', 'menuju', 'tempatnya', 'sempit']","['jalan', 'raya', 'tuju', 'tempat', 'sempit']","['jalan', 'raya', 'tuju', 'sempit']"
alternatif wisata pantura,1,"['alternatif', 'wisata', 'pantura']","['alternatif', 'wisata', 'pantura']","['alternatif', 'wisata', 'pantura']","['alternatif', 'wisata', 'pantura']"
air terjun alami yang jernih jatuh ke laut,1,"['air', 'terjun', 'alami', 'yang', 'jernih', 'jatuh', 'ke', 'laut']","['terjun', 'alami', 'yang', 'jernih', 'jatuh', 'laut']","['terjun', 'alami', 'yang', 'jernih', 'jatuh', 'laut']","['terjun', 'alami', 'jernih', 'jatuh', 'laut']"
mungkin kalo bisa lebih bersih lingkungan sekitar akan lebih sipp,0,"['mungkin', 'kalo', 'bisa', 'lebih', 'bersih', 'lingkungan', 'sekitar', 'akan', 'lebih', 'sipp']","['mungkin', 'kalo', 'bisa', 'lebih', 'bersih', 'lingkungan', 'sekitar', 'akan', 'lebih']","['mungkin', 'kalo', 'bisa', 'lebih', 'bersih', 'lingkung', 'sekitar', 'akan', 'lebih']","['bersih', 'lingkung']"
air terjun langsung ke laut lepas,1,"['air', 'terjun', 'langsung', 'ke', 'laut', 'lepas']","['terjun', 'langsung', 'laut', 'lepas']","['terjun', 'langsung', 'laut', 'lepas']","['terjun', 'langsung', 'laut', 'lepas']"
gilasih sunsetnyaa parah abiss ehe,1,"['gilasih', 'sunsetnyaa', 'parah', 'abiss', 'ehe']","['gilasih', 'sunsetnyaa', 'parah', 'habis']","['gilasih', 'sunsetnyaa', 'parah', 'habis']","['gilasih', 'sunsetnyaa', 'parah', 'habis']"
ada toiletnyaada musholanya,1,"['ada', 'toiletnyaada', 'musholanya']","['toiletnyaada', 'musholanya']","['toiletnyaada', 'musholanya']","['toiletnyaada', 'musholanya']"
airnya bening dan suasananya sejuk,1,"['airnya', 'bening', 'dan', 'suasananya', 'sejuk']","['airnya', 'bening', 'suasananya', 'sejuk']","['air', 'bening', 'suasana', 'sejuk']","['air', 'bening', 'suasana', 'sejuk']"
mantp air terjun pinggir pantai,1,"['mantp', 'air', 'terjun', 'pinggir', 'pantai']","['mantp', 'terjun', 'pinggir', 'pantai']","['mantp', 'terjun', 'pinggir', 'pantai']","['mantp', 'terjun', 'pinggir', 'pantai']"
air terjun langsung kelaut,1,"['air', 'terjun', 'langsung', 'kelaut']","['terjun', 'langsung', 'kelaut']","['terjun', 'langsung', 'laut']","['terjun', 'langsung', 'laut']"
lumayan cuma kurang tertata dengan baik,0,"['lumayan', 'cuma', 'kurang', 'tertata', 'dengan', 'baik']","['lumayan', 'cuma', 'kurang', 'tertata', 'dengan', 'baik']","['lumayan', 'cuma', 'kurang', 'tata', 'dengan', 'baik']","['lumayan', 'tata']"
tempat lumayan bersih dan nyaman,1,"['tempat', 'lumayan', 'bersih', 'dan', 'nyaman']","['tempat', 'lumayan', 'bersih', 'nyaman']","['tempat', 'lumayan', 'bersih', 'nyaman']","['lumayan', 'bersih', 'nyaman']"
rugi saya datang saat sedang keruh,0,"['rugi', 'saya', 'datang', 'saat', 'sedang', 'keruh']","['rugi', 'saya', 'datang', 'saat', 'sedang', 'keruh']","['rugi', 'saya', 'datang', 'saat', 'sedang', 'keruh']","['rugi', 'keruh']"
alamiah banget pas buat suasana wekend,1,"['alamiah', 'banget', 'pas', 'buat', 'suasana', 'wekend']","['alamiah', 'banget', 'buat', 'suasana', 'wekend']","['alamiah', 'banget', 'buat', 'suasana', 'wekend']","['alamiah', 'banget', 'suasana', 'wekend']"
kereeennn abiiizzz pengen kesana lagi,1,"['kereeennn', 'abiiizzz', 'pengen', 'kesana', 'lagi']","['kereeennn', 'abiiizzz', 'pengin', 'kesana', 'lagi']","['kereeennn', 'abiiizzz', 'pengin', 'kesana', 'lagi']","['kereeennn', 'abiiizzz', 'pengin', 'kesana']"
perlu sentuhan lagi agar lebih bersih,0,"['perlu', 'sentuhan', 'lagi', 'agar', 'lebih', 'bersih']","['perlu', 'sentuhan', 'lagi', 'agar', 'lebih', 'bersih']","['perlu', 'sentuh', 'lagi', 'agar', 'lebih', 'bersih']","['sentuh', 'bersih']"
tempatnya bersihdan rapi amazing,1,"['tempatnya', 'bersihdan', 'rapi', 'amazing']","['tempatnya', 'bersihdan', 'rapi', 'amazing']","['tempat', 'bersihdan', 'rapi', 'amazing']","['bersihdan', 'rapi', 'amazing']"
good pemandangan nya,1,"['good', 'pemandangan', 'nya']","['good', 'pemandangan']","['good', 'pandang']","['good', 'pandang']"
sejuk masih alami,1,"['sejuk', 'masih', 'alami']","['sejuk', 'masih', 'alami']","['sejuk', 'masih', 'alami']","['sejuk', 'alami']"
tenang  sepi,1,"['tenang', 'sepi']","['tenang', 'sepi']","['tenang', 'sepi']","['tenang', 'sepi']"
akses mudah lokasi di pinggir jln,1,"['akses', 'mudah', 'lokasi', 'di', 'pinggir', 'jln']","['akses', 'mudah', 'lokasi', 'pinggir', 'jalan']","['akses', 'mudah', 'lokasi', 'pinggir', 'jalan']","['akses', 'mudah', 'lokasi', 'pinggir', 'jalan']"
senang bersama teman disana,1,"['senang', 'bersama', 'teman', 'disana']","['senang', 'bersama', 'teman', 'disana']","['senang', 'sama', 'teman', 'sana']","['senang', 'teman']"
okey tapi kurang perawatan,0,"['okey', 'tapi', 'kurang', 'perawatan']","['okey', 'tapi', 'kurang', 'perawatan']","['okey', 'tapi', 'kurang', 'awat']","['okey', 'awat']"
tak suka,0,"['tak', 'suka']",['suka'],['suka'],['suka']
kurang pengembangannya,0,"['kurang', 'pengembangannya']","['kurang', 'pengembangannya']","['kurang', 'kembang']",['kembang']
gada apa apa sih kurang seru,0,"['gada', 'apa', 'apa', 'sih', 'kurang', 'seru']","['enggak', 'ada', 'kurang', 'seru']","['enggak', 'ada', 'kurang', 'seru']",['seru']
jauh sekali,0,"['jauh', 'sekali']","['jauh', 'sekali']","['jauh', 'sekali']",[]
temapat enak dan aman,1,"['temapat', 'enak', 'dan', 'aman']","['temapat', 'enak', 'aman']","['temapat', 'enak', 'aman']","['temapat', 'enak', 'aman']"
buat refresh sejenak,1,"['buat', 'refresh', 'sejenak']","['buat', 'refresh', 'sejenak']","['buat', 'refresh', 'jenak']","['refresh', 'jenak']"
puas mantap,1,"['puas', 'mantap']","['puas', 'mantap']","['puas', 'mantap']","['puas', 'mantap']"
alhamdulillah,1,['alhamdulillah'],['alhamdulillah'],['alhamdulillah'],['alhamdulillah']
mantab,1,['mantab'],['mantab'],['mantab'],['mantab']
lumayan,1,['lumayan'],['lumayan'],['lumayan'],['lumayan']
sejuk,1,['sejuk'],['sejuk'],['sejuk'],['sejuk']
biasa,0,['biasa'],['biasa'],['biasa'],[]
seru banget,1,"['seru', 'banget']","['seru', 'banget']","['seru', 'banget']","['seru', 'banget']"
mayan,1,['mayan'],['lumayan'],['lumayan'],['lumayan']
nyaris sempurna,1,"['nyaris', 'sempurna']","['nyaris', 'sempurna']","['nyaris', 'sempurna']",['sempurna']
wisata alam,1,"['wisata', 'alam']","['wisata', 'alam']","['wisata', 'alam']","['wisata', 'alam']"
air terjun yang sejuk di dekat pantai tidak terlalu ramai orang tidak diperbolehkan mandi di air terjun batuannya cukup licin masuk gratis hanya bayar parkir masih banyak hewanhewan kecil di pantai seperti kelomang dan ikanikan ,1,"['air', 'terjun', 'yang', 'sejuk', 'di', 'dekat', 'pantai', 'tidak', 'terlalu', 'ramai', 'orang', 'tidak', 'diperbolehkan', 'mandi', 'di', 'air', 'terjun', 'batuannya', 'cukup', 'licin', 'masuk', 'gratis', 'hanya', 'bayar', 'parkir', 'masih', 'banyak', 'hewanhewan', 'kecil', 'di', 'pantai', 'seperti', 'kelomang', 'dan', 'ikanikan']","['terjun', 'yang', 'sejuk', 'dekat', 'pantai', 'tidak', 'terlalu', 'ramai', 'orang', 'tidak', 'diperbolehkan', 'mandi', 'terjun', 'batuannya', 'cukup', 'licin', 'masuk', 'gratis', 'hanya', 'bayar', 'parkir', 'masih', 'banyak', 'hewanhewan', 'kecil', 'pantai', 'seperti', 'kelomang', 'ikanikan']","['terjun', 'yang', 'sejuk', 'dekat', 'pantai', 'tidak', 'terlalu', 'ramai', 'orang', 'tidak', 'boleh', 'mandi', 'terjun', 'batu', 'cukup', 'licin', 'masuk', 'gratis', 'hanya', 'bayar', 'parkir', 'masih', 'banyak', 'hewanhewan', 'kecil', 'pantai', 'seperti', 'kelomang', 'ikanikan']","['terjun', 'sejuk', 'pantai', 'ramai', 'orang', 'mandi', 'terjun', 'batu', 'licin', 'masuk', 'gratis', 'bayar', 'parkir', 'hewanhewan', 'pantai', 'kelomang', 'ikanikan']"
wow,1,['wow'],[],[],[]
tempat yang direkomendasikan,1,"['tempat', 'yang', 'direkomendasikan']","['tempat', 'yang', 'direkomendasikan']","['tempat', 'yang', 'rekomendasi']",['rekomendasi']
airnya sangat segar,1,"['airnya', 'sangat', 'segar']","['airnya', 'sangat', 'segar']","['air', 'sangat', 'segar']","['air', 'segar']"
air yang mengalir jernih langsung di samping laut persis jadi dapat dua keuntungan kalau kesini suasana air terjun dan desiran ombak pesisir laut sayang sekali masih banyak sampah yang terbawa aliran ,0,"['air', 'yang', 'mengalir', 'jernih', 'langsung', 'di', 'samping', 'laut', 'persis', 'jadi', 'dapat', 'dua', 'keuntungan', 'kalau', 'kesini', 'suasana', 'air', 'terjun', 'dan', 'desiran', 'ombak', 'pesisir', 'laut', 'sayang', 'sekali', 'masih', 'banyak', 'sampah', 'yang', 'terbawa', 'aliran']","['yang', 'mengalir', 'jernih', 'langsung', 'samping', 'laut', 'persis', 'jadi', 'dapat', 'keuntungan', 'kalau', 'kesini', 'suasana', 'terjun', 'desiran', 'ombak', 'pesisir', 'laut', 'sayang', 'sekali', 'masih', 'banyak', 'sampah', 'yang', 'terbawa', 'aliran']","['yang', 'alir', 'jernih', 'langsung', 'samping', 'laut', 'persis', 'jadi', 'dapat', 'untung', 'kalau', 'kesini', 'suasana', 'terjun', 'desir', 'ombak', 'pesisir', 'laut', 'sayang', 'sekali', 'masih', 'banyak', 'sampah', 'yang', 'bawa', 'alir']","['alir', 'jernih', 'langsung', 'samping', 'laut', 'persis', 'untung', 'kesini', 'suasana', 'terjun', 'desir', 'ombak', 'pesisir', 'laut', 'sayang', 'sampah', 'bawa', 'alir']"
jauuuuuh dari pusat kota tp jalan nya halus dan lebar nyaman perjalanan kesana dengan hamparan sawah yang hijau pantai dan mushola agak kotor,0,"['jauuuuuh', 'dari', 'pusat', 'kota', 'tp', 'jalan', 'nya', 'halus', 'dan', 'lebar', 'nyaman', 'perjalanan', 'kesana', 'dengan', 'hamparan', 'sawah', 'yang', 'hijau', 'pantai', 'dan', 'mushola', 'agak', 'kotor']","['jauuuuuh', 'dari', 'pusat', 'kota', 'tapi', 'jalan', 'halus', 'lebar', 'nyaman', 'perjalanan', 'kesana', 'dengan', 'hamparan', 'sawah', 'yang', 'hijau', 'pantai', 'mushola', 'agak', 'kotor']","['jauuuuuh', 'dari', 'pusat', 'kota', 'tapi', 'jalan', 'halus', 'lebar', 'nyaman', 'jalan', 'kesana', 'dengan', 'hampar', 'sawah', 'yang', 'hijau', 'pantai', 'mushola', 'agak', 'kotor']","['jauuuuuh', 'pusat', 'kota', 'jalan', 'halus', 'lebar', 'nyaman', 'jalan', 'kesana', 'hampar', 'sawah', 'hijau', 'pantai', 'mushola', 'kotor']"
akses ke sananya masih susah syg sekali jalannua jelek dan sempit serta jangan malam karena gelap tidak ada lampu,0,"['akses', 'ke', 'sananya', 'masih', 'susah', 'syg', 'sekali', 'jalannua', 'jelek', 'dan', 'sempit', 'serta', 'jangan', 'malam', 'karena', 'gelap', 'tidak', 'ada', 'lampu']","['akses', 'sananya', 'masih', 'susah', 'sayang', 'sekali', 'jalannua', 'jelek', 'sempit', 'serta', 'jangan', 'malam', 'karena', 'gelap', 'tidak', 'lampu']","['akses', 'sana', 'masih', 'susah', 'sayang', 'sekali', 'jalannua', 'jelek', 'sempit', 'serta', 'jangan', 'malam', 'karena', 'gelap', 'tidak', 'lampu']","['akses', 'susah', 'sayang', 'jalannua', 'jelek', 'sempit', 'malam', 'gelap', 'lampu']"
